ranking_scope,publication_year,history_start_year,history_end_year,top_author_percentage,author_id,final_first_name,final_last_name,rolling_publication_count
All fields,1951,1931,1950,5,AFZ018445,Lawrence,Witt,2
All fields,1951,1931,1950,10,AFZ008561,Donald,Kemmerer,4
All fields,1951,1931,1950,10,AFZ016197,Joseph,Spengler,3
All fields,1951,1931,1950,10,AFZ016208,John,Spielmans,3
All fields,1951,1931,1950,10,AFZ001380,Abram,Bergson,2
All fields,1951,1931,1950,10,AFZ001950,Howard,Bowen,2
All fields,1951,1931,1950,10,AFZ004002,Donald,Dewey,2
All fields,1951,1931,1950,10,AFZ004480,C,Efroymson,2
All fields,1951,1931,1950,10,AFZ005044,Frank,Fetter,2
All fields,1951,1931,1950,10,AFZ008124,Harry,Johnson,2
All fields,1951,1931,1950,10,AFZ009786,Wassily,Leontief,2
All fields,1951,1931,1950,10,AFZ010792,Julius,Margolis,2
All fields,1951,1931,1950,10,AFZ011409,Lloyd,Metzler,2
All fields,1951,1931,1950,10,AFZ011489,Raymond,Mikesell,2
All fields,1951,1931,1950,10,AFZ012074,Mary,Murphy,2
All fields,1951,1931,1950,10,AFZ012655,Henry,Oliver,2
All fields,1951,1931,1950,10,AFZ013238,Harvey,Perloff,2
All fields,1951,1931,1950,10,AFZ013320,Kirk,Petshek,2
All fields,1951,1931,1950,10,AFZ013367,Cecil,Phipps,2
All fields,1951,1931,1950,10,AFZ014027,Melvin,Reder,2
All fields,1951,1931,1950,10,AFZ016088,Harold,Somers,2
All fields,1951,1931,1950,10,AFZ016411,George,Stigler,2
All fields,1951,1931,1950,10,AFZ016494,Paul,Streeten,2
All fields,1951,1931,1950,10,AFZ017499,Rupert,Vance,2
All fields,1951,1931,1950,10,AFZ017744,Robert,Voorhis,2
All fields,1951,1931,1950,10,AFZ018143,Walter,Weisskopf,2
All fields,1951,1931,1950,10,AFZ018445,Lawrence,Witt,2
All fields,1952,1932,1951,1,AFZ004002,Donald,Dewey,5
All fields,1952,1932,1951,1,AFZ008561,Donald,Kemmerer,5
All fields,1952,1932,1951,1,AFZ011409,Lloyd,Metzler,5
All fields,1952,1932,1951,1,AFZ000616,Kenneth,Arrow,4
All fields,1952,1932,1951,1,AFZ001950,Howard,Bowen,4
All fields,1952,1932,1951,1,AFZ007678,John,Hutchins,4
All fields,1952,1932,1951,1,AFZ008124,Harry,Johnson,4
All fields,1952,1932,1951,1,AFZ012655,Henry,Oliver,4
All fields,1952,1932,1951,1,AFZ016208,John,Spielmans,4
All fields,1952,1932,1951,1,AFZ016411,George,Stigler,4
All fields,1952,1932,1951,5,AFZ004002,Donald,Dewey,5
All fields,1952,1932,1951,5,AFZ008561,Donald,Kemmerer,5
All fields,1952,1932,1951,5,AFZ011409,Lloyd,Metzler,5
All fields,1952,1932,1951,5,AFZ000616,Kenneth,Arrow,4
All fields,1952,1932,1951,5,AFZ001950,Howard,Bowen,4
All fields,1952,1932,1951,5,AFZ007678,John,Hutchins,4
All fields,1952,1932,1951,5,AFZ008124,Harry,Johnson,4
All fields,1952,1932,1951,5,AFZ012655,Henry,Oliver,4
All fields,1952,1932,1951,5,AFZ016208,John,Spielmans,4
All fields,1952,1932,1951,5,AFZ016411,George,Stigler,4
All fields,1952,1932,1951,5,AFZ002133,Martin,Bronfenbrenner,3
All fields,1952,1932,1951,5,AFZ004480,C,Efroymson,3
All fields,1952,1932,1951,5,AFZ005044,Frank,Fetter,3
All fields,1952,1932,1951,5,AFZ008812,Lawrence,Klein,3
All fields,1952,1932,1951,5,AFZ009786,Wassily,Leontief,3
All fields,1952,1932,1951,5,AFZ010252,Philip,Locklin,3
All fields,1952,1932,1951,5,AFZ010727,Fritz,Mann,3
All fields,1952,1932,1951,5,AFZ011489,Raymond,Mikesell,3
All fields,1952,1932,1951,5,AFZ013320,Kirk,Petshek,3
All fields,1952,1932,1951,5,AFZ014838,Virgil,Salera,3
All fields,1952,1932,1951,5,AFZ016197,Joseph,Spengler,3
All fields,1952,1932,1951,5,AFZ017098,V,Timoshenko,3
All fields,1952,1932,1951,10,AFZ004002,Donald,Dewey,5
All fields,1952,1932,1951,10,AFZ008561,Donald,Kemmerer,5
All fields,1952,1932,1951,10,AFZ011409,Lloyd,Metzler,5
All fields,1952,1932,1951,10,AFZ000616,Kenneth,Arrow,4
All fields,1952,1932,1951,10,AFZ001950,Howard,Bowen,4
All fields,1952,1932,1951,10,AFZ007678,John,Hutchins,4
All fields,1952,1932,1951,10,AFZ008124,Harry,Johnson,4
All fields,1952,1932,1951,10,AFZ012655,Henry,Oliver,4
All fields,1952,1932,1951,10,AFZ016208,John,Spielmans,4
All fields,1952,1932,1951,10,AFZ016411,George,Stigler,4
All fields,1952,1932,1951,10,AFZ002133,Martin,Bronfenbrenner,3
All fields,1952,1932,1951,10,AFZ004480,C,Efroymson,3
All fields,1952,1932,1951,10,AFZ005044,Frank,Fetter,3
All fields,1952,1932,1951,10,AFZ008812,Lawrence,Klein,3
All fields,1952,1932,1951,10,AFZ009786,Wassily,Leontief,3
All fields,1952,1932,1951,10,AFZ010252,Philip,Locklin,3
All fields,1952,1932,1951,10,AFZ010727,Fritz,Mann,3
All fields,1952,1932,1951,10,AFZ011489,Raymond,Mikesell,3
All fields,1952,1932,1951,10,AFZ013320,Kirk,Petshek,3
All fields,1952,1932,1951,10,AFZ014838,Virgil,Salera,3
All fields,1952,1932,1951,10,AFZ016197,Joseph,Spengler,3
All fields,1952,1932,1951,10,AFZ017098,V,Timoshenko,3
All fields,1952,1932,1951,10,AFZ000706,Henry,Aubrey,2
All fields,1952,1932,1951,10,AFZ001147,William,Baumol,2
All fields,1952,1932,1951,10,AFZ001202,Herbert,Beckerath,2
All fields,1952,1932,1951,10,AFZ001380,Abram,Bergson,2
All fields,1952,1932,1951,10,AFZ001616,V,Bladen,2
All fields,1952,1932,1951,10,AFZ002231,Karl,Brunner,2
All fields,1952,1932,1951,10,AFZ002252,J,Buchanan,2
All fields,1952,1932,1951,10,AFZ004196,Joseph,Dorfman,2
All fields,1952,1932,1951,10,AFZ004305,John,Due,2
All fields,1952,1932,1951,10,AFZ004406,James,Earley,2
All fields,1952,1932,1951,10,AFZ004552,Douglas,Eldridge,2
All fields,1952,1932,1951,10,AFZ004571,G,Elliott,2
All fields,1952,1932,1951,10,AFZ004954,William,Fellner,2
All fields,1952,1932,1951,10,AFZ005412,Milton,Friedman,2
All fields,1952,1932,1951,10,AFZ005422,Ragnar,Frisch,2
All fields,1952,1932,1951,10,AFZ005761,Nicholas,GeorgescuRoegen,2
All fields,1952,1932,1951,10,AFZ006721,Alvin,Hansen,2
All fields,1952,1932,1951,10,AFZ006833,Albert,Hart,2
All fields,1952,1932,1951,10,AFZ007184,Addison,Hickman,2
All fields,1952,1932,1951,10,AFZ007190,John,Hicks,2
All fields,1952,1932,1951,10,AFZ007396,Franklyn,Holzman,2
All fields,1952,1932,1951,10,AFZ007426,Calvin,Hoover,2
All fields,1952,1932,1951,10,AFZ007464,Bert,Hoselitz,2
All fields,1952,1932,1951,10,AFZ007509,R,Howey,2
All fields,1952,1932,1951,10,AFZ007824,Walter,Isard,2
All fields,1952,1932,1951,10,AFZ007905,Neil,Jacoby,2
All fields,1952,1932,1951,10,AFZ008179,Homer,Jones,2
All fields,1952,1932,1951,10,AFZ008307,Nicholas,Kaldor,2
All fields,1952,1932,1951,10,AFZ008745,Charles,Kindleberger,2
All fields,1952,1932,1951,10,AFZ008994,Tjalling,Koopmans,2
All fields,1952,1932,1951,10,AFZ009799,Abba,Lerner,2
All fields,1952,1932,1951,10,AFZ009862,Harvey,Levin,2
All fields,1952,1932,1951,10,AFZ010792,Julius,Margolis,2
All fields,1952,1932,1951,10,AFZ010844,Jacob,Marschak,2
All fields,1952,1932,1951,10,AFZ011819,James,Morgan,2
All fields,1952,1932,1951,10,AFZ011826,Oskar,Morgenstern,2
All fields,1952,1932,1951,10,AFZ011881,Walter,Morton,2
All fields,1952,1932,1951,10,AFZ012074,Mary,Murphy,2
All fields,1952,1932,1951,10,AFZ012091,Richard,Musgrave,2
All fields,1952,1932,1951,10,AFZ012364,A,Nichol,2
All fields,1952,1932,1951,10,AFZ013094,Don,Patinkin,2
All fields,1952,1932,1951,10,AFZ013238,Harvey,Perloff,2
All fields,1952,1932,1951,10,AFZ013367,Cecil,Phipps,2
All fields,1952,1932,1951,10,AFZ013502,J,Polak,2
All fields,1952,1932,1951,10,AFZ014027,Melvin,Reder,2
All fields,1952,1932,1951,10,AFZ014042,Albert,Rees,2
All fields,1952,1932,1951,10,AFZ014323,Ross,Robertson,2
All fields,1952,1932,1951,10,AFZ015268,Joseph,Schumpeter,2
All fields,1952,1932,1951,10,AFZ015798,Herbert,Simon,2
All fields,1952,1932,1951,10,AFZ016004,Arthur,Smithies,2
All fields,1952,1932,1951,10,AFZ016088,Harold,Somers,2
All fields,1952,1932,1951,10,AFZ016454,Richard,Stone,2
All fields,1952,1932,1951,10,AFZ016494,Paul,Streeten,2
All fields,1952,1932,1951,10,AFZ017499,Rupert,Vance,2
All fields,1952,1932,1951,10,AFZ017744,Robert,Voorhis,2
All fields,1952,1932,1951,10,AFZ018143,Walter,Weisskopf,2
All fields,1952,1932,1951,10,AFZ018445,Lawrence,Witt,2
All fields,1952,1932,1951,10,AFZ018563,David,Wright,2
All fields,1953,1933,1952,1,AFZ004002,Donald,Dewey,9
All fields,1953,1933,1952,1,AFZ001147,William,Baumol,7
All fields,1953,1933,1952,1,AFZ008561,Donald,Kemmerer,7
All fields,1953,1933,1952,1,AFZ016411,George,Stigler,7
All fields,1953,1933,1952,1,AFZ007464,Bert,Hoselitz,6
All fields,1953,1933,1952,1,AFZ007678,John,Hutchins,6
All fields,1953,1933,1952,5,AFZ004002,Donald,Dewey,9
All fields,1953,1933,1952,5,AFZ001147,William,Baumol,7
All fields,1953,1933,1952,5,AFZ008561,Donald,Kemmerer,7
All fields,1953,1933,1952,5,AFZ016411,George,Stigler,7
All fields,1953,1933,1952,5,AFZ007464,Bert,Hoselitz,6
All fields,1953,1933,1952,5,AFZ007678,John,Hutchins,6
All fields,1953,1933,1952,5,AFZ000616,Kenneth,Arrow,5
All fields,1953,1933,1952,5,AFZ002252,J,Buchanan,5
All fields,1953,1933,1952,5,AFZ004480,C,Efroymson,5
All fields,1953,1933,1952,5,AFZ008812,Lawrence,Klein,5
All fields,1953,1933,1952,5,AFZ011409,Lloyd,Metzler,5
All fields,1953,1933,1952,5,AFZ012655,Henry,Oliver,5
All fields,1953,1933,1952,5,AFZ016208,John,Spielmans,5
All fields,1953,1933,1952,5,AFZ001927,Kenneth,Boulding,4
All fields,1953,1933,1952,5,AFZ001950,Howard,Bowen,4
All fields,1953,1933,1952,5,AFZ002133,Martin,Bronfenbrenner,4
All fields,1953,1933,1952,5,AFZ002203,O,Brownlee,4
All fields,1953,1933,1952,5,AFZ004954,William,Fellner,4
All fields,1953,1933,1952,5,AFZ005044,Frank,Fetter,4
All fields,1953,1933,1952,5,AFZ005412,Milton,Friedman,4
All fields,1953,1933,1952,5,AFZ007396,Franklyn,Holzman,4
All fields,1953,1933,1952,5,AFZ007520,Homer,Hoyt,4
All fields,1953,1933,1952,5,AFZ007905,Neil,Jacoby,4
All fields,1953,1933,1952,5,AFZ008124,Harry,Johnson,4
All fields,1953,1933,1952,5,AFZ009786,Wassily,Leontief,4
All fields,1953,1933,1952,5,AFZ009799,Abba,Lerner,4
All fields,1953,1933,1952,5,AFZ010252,Philip,Locklin,4
All fields,1953,1933,1952,5,AFZ010727,Fritz,Mann,4
All fields,1953,1933,1952,5,AFZ015329,Warren,Scoville,4
All fields,1953,1933,1952,5,AFZ015479,G,Shackle,4
All fields,1953,1933,1952,10,AFZ004002,Donald,Dewey,9
All fields,1953,1933,1952,10,AFZ001147,William,Baumol,7
All fields,1953,1933,1952,10,AFZ008561,Donald,Kemmerer,7
All fields,1953,1933,1952,10,AFZ016411,George,Stigler,7
All fields,1953,1933,1952,10,AFZ007464,Bert,Hoselitz,6
All fields,1953,1933,1952,10,AFZ007678,John,Hutchins,6
All fields,1953,1933,1952,10,AFZ000616,Kenneth,Arrow,5
All fields,1953,1933,1952,10,AFZ002252,J,Buchanan,5
All fields,1953,1933,1952,10,AFZ004480,C,Efroymson,5
All fields,1953,1933,1952,10,AFZ008812,Lawrence,Klein,5
All fields,1953,1933,1952,10,AFZ011409,Lloyd,Metzler,5
All fields,1953,1933,1952,10,AFZ012655,Henry,Oliver,5
All fields,1953,1933,1952,10,AFZ016208,John,Spielmans,5
All fields,1953,1933,1952,10,AFZ001927,Kenneth,Boulding,4
All fields,1953,1933,1952,10,AFZ001950,Howard,Bowen,4
All fields,1953,1933,1952,10,AFZ002133,Martin,Bronfenbrenner,4
All fields,1953,1933,1952,10,AFZ002203,O,Brownlee,4
All fields,1953,1933,1952,10,AFZ004954,William,Fellner,4
All fields,1953,1933,1952,10,AFZ005044,Frank,Fetter,4
All fields,1953,1933,1952,10,AFZ005412,Milton,Friedman,4
All fields,1953,1933,1952,10,AFZ007396,Franklyn,Holzman,4
All fields,1953,1933,1952,10,AFZ007520,Homer,Hoyt,4
All fields,1953,1933,1952,10,AFZ007905,Neil,Jacoby,4
All fields,1953,1933,1952,10,AFZ008124,Harry,Johnson,4
All fields,1953,1933,1952,10,AFZ009786,Wassily,Leontief,4
All fields,1953,1933,1952,10,AFZ009799,Abba,Lerner,4
All fields,1953,1933,1952,10,AFZ010252,Philip,Locklin,4
All fields,1953,1933,1952,10,AFZ010727,Fritz,Mann,4
All fields,1953,1933,1952,10,AFZ015329,Warren,Scoville,4
All fields,1953,1933,1952,10,AFZ015479,G,Shackle,4
All fields,1953,1933,1952,10,AFZ000242,Armen,Alchian,3
All fields,1953,1933,1952,10,AFZ001616,V,Bladen,3
All fields,1953,1933,1952,10,AFZ002231,Karl,Brunner,3
All fields,1953,1933,1952,10,AFZ002253,James,Buchanan,3
All fields,1953,1933,1952,10,AFZ002880,A,Charnes,3
All fields,1953,1933,1952,10,AFZ003113,C,Christenson,3
All fields,1953,1933,1952,10,AFZ003391,W,Cooper,3
All fields,1953,1933,1952,10,AFZ004196,Joseph,Dorfman,3
All fields,1953,1933,1952,10,AFZ004305,John,Due,3
All fields,1953,1933,1952,10,AFZ004406,James,Earley,3
All fields,1953,1933,1952,10,AFZ004956,Rendigs,Fels,3
All fields,1953,1933,1952,10,AFZ005422,Ragnar,Frisch,3
All fields,1953,1933,1952,10,AFZ005791,Alexander,Gerschenkron,3
All fields,1953,1933,1952,10,AFZ007184,Addison,Hickman,3
All fields,1953,1933,1952,10,AFZ007509,R,Howey,3
All fields,1953,1933,1952,10,AFZ007824,Walter,Isard,3
All fields,1953,1933,1952,10,AFZ007987,Naum,Jasny,3
All fields,1953,1933,1952,10,AFZ008280,Alfred,Kahn,3
All fields,1953,1933,1952,10,AFZ008463,George,Katona,3
All fields,1953,1933,1952,10,AFZ008745,Charles,Kindleberger,3
All fields,1953,1933,1952,10,AFZ008777,Edward,Kirkland,3
All fields,1953,1933,1952,10,AFZ008994,Tjalling,Koopmans,3
All fields,1953,1933,1952,10,AFZ010160,I,Little,3
All fields,1953,1933,1952,10,AFZ011489,Raymond,Mikesell,3
All fields,1953,1933,1952,10,AFZ011819,James,Morgan,3
All fields,1953,1933,1952,10,AFZ011826,Oskar,Morgenstern,3
All fields,1953,1933,1952,10,AFZ011881,Walter,Morton,3
All fields,1953,1933,1952,10,AFZ013094,Don,Patinkin,3
All fields,1953,1933,1952,10,AFZ013238,Harvey,Perloff,3
All fields,1953,1933,1952,10,AFZ013320,Kirk,Petshek,3
All fields,1953,1933,1952,10,AFZ013367,Cecil,Phipps,3
All fields,1953,1933,1952,10,AFZ013955,B,Ratchford,3
All fields,1953,1933,1952,10,AFZ014042,Albert,Rees,3
All fields,1953,1933,1952,10,AFZ014838,Virgil,Salera,3
All fields,1953,1933,1952,10,AFZ015026,Leonard,Savage,3
All fields,1953,1933,1952,10,AFZ015798,Herbert,Simon,3
All fields,1953,1933,1952,10,AFZ016088,Harold,Somers,3
All fields,1953,1933,1952,10,AFZ016197,Joseph,Spengler,3
All fields,1953,1933,1952,10,AFZ016447,Wolfgang,Stolper,3
All fields,1953,1933,1952,10,AFZ016454,Richard,Stone,3
All fields,1953,1933,1952,10,AFZ016842,Lorie,Tarshis,3
All fields,1953,1933,1952,10,AFZ017098,V,Timoshenko,3
All fields,1953,1933,1952,10,AFZ018143,Walter,Weisskopf,3
All fields,1953,1933,1952,10,AFZ018563,David,Wright,3
All fields,1954,1934,1953,1,AFZ001147,William,Baumol,9
All fields,1954,1934,1953,1,AFZ004002,Donald,Dewey,9
All fields,1954,1934,1953,1,AFZ007464,Bert,Hoselitz,8
All fields,1954,1934,1953,1,AFZ016411,George,Stigler,8
All fields,1954,1934,1953,1,AFZ002133,Martin,Bronfenbrenner,7
All fields,1954,1934,1953,1,AFZ008561,Donald,Kemmerer,7
All fields,1954,1934,1953,1,AFZ008812,Lawrence,Klein,7
All fields,1954,1934,1953,5,AFZ001147,William,Baumol,9
All fields,1954,1934,1953,5,AFZ004002,Donald,Dewey,9
All fields,1954,1934,1953,5,AFZ007464,Bert,Hoselitz,8
All fields,1954,1934,1953,5,AFZ016411,George,Stigler,8
All fields,1954,1934,1953,5,AFZ002133,Martin,Bronfenbrenner,7
All fields,1954,1934,1953,5,AFZ008561,Donald,Kemmerer,7
All fields,1954,1934,1953,5,AFZ008812,Lawrence,Klein,7
All fields,1954,1934,1953,5,AFZ000616,Kenneth,Arrow,6
All fields,1954,1934,1953,5,AFZ001927,Kenneth,Boulding,6
All fields,1954,1934,1953,5,AFZ002252,J,Buchanan,6
All fields,1954,1934,1953,5,AFZ004480,C,Efroymson,6
All fields,1954,1934,1953,5,AFZ007678,John,Hutchins,6
All fields,1954,1934,1953,5,AFZ015329,Warren,Scoville,6
All fields,1954,1934,1953,5,AFZ016208,John,Spielmans,6
All fields,1954,1934,1953,5,AFZ001950,Howard,Bowen,5
All fields,1954,1934,1953,5,AFZ005044,Frank,Fetter,5
All fields,1954,1934,1953,5,AFZ005412,Milton,Friedman,5
All fields,1954,1934,1953,5,AFZ008124,Harry,Johnson,5
All fields,1954,1934,1953,5,AFZ009799,Abba,Lerner,5
All fields,1954,1934,1953,5,AFZ011409,Lloyd,Metzler,5
All fields,1954,1934,1953,5,AFZ012655,Henry,Oliver,5
All fields,1954,1934,1953,5,AFZ001202,Herbert,Beckerath,4
All fields,1954,1934,1953,5,AFZ001206,Martin,Beckmann,4
All fields,1954,1934,1953,5,AFZ002203,O,Brownlee,4
All fields,1954,1934,1953,5,AFZ003113,C,Christenson,4
All fields,1954,1934,1953,5,AFZ004305,John,Due,4
All fields,1954,1934,1953,5,AFZ004954,William,Fellner,4
All fields,1954,1934,1953,5,AFZ005791,Alexander,Gerschenkron,4
All fields,1954,1934,1953,5,AFZ006721,Alvin,Hansen,4
All fields,1954,1934,1953,5,AFZ007396,Franklyn,Holzman,4
All fields,1954,1934,1953,5,AFZ007520,Homer,Hoyt,4
All fields,1954,1934,1953,5,AFZ007905,Neil,Jacoby,4
All fields,1954,1934,1953,5,AFZ009786,Wassily,Leontief,4
All fields,1954,1934,1953,5,AFZ010252,Philip,Locklin,4
All fields,1954,1934,1953,5,AFZ010727,Fritz,Mann,4
All fields,1954,1934,1953,5,AFZ011022,James,Maxwell,4
All fields,1954,1934,1953,5,AFZ011024,Kenneth,May,4
All fields,1954,1934,1953,5,AFZ011819,James,Morgan,4
All fields,1954,1934,1953,5,AFZ012091,Richard,Musgrave,4
All fields,1954,1934,1953,5,AFZ015479,G,Shackle,4
All fields,1954,1934,1953,5,AFZ016077,Robert,Solow,4
All fields,1954,1934,1953,5,AFZ016447,Wolfgang,Stolper,4
All fields,1954,1934,1953,5,AFZ016842,Lorie,Tarshis,4
All fields,1954,1934,1953,5,AFZ017098,V,Timoshenko,4
All fields,1954,1934,1953,5,AFZ017100,Jan,Tinbergen,4
All fields,1954,1934,1953,10,AFZ001147,William,Baumol,9
All fields,1954,1934,1953,10,AFZ004002,Donald,Dewey,9
All fields,1954,1934,1953,10,AFZ007464,Bert,Hoselitz,8
All fields,1954,1934,1953,10,AFZ016411,George,Stigler,8
All fields,1954,1934,1953,10,AFZ002133,Martin,Bronfenbrenner,7
All fields,1954,1934,1953,10,AFZ008561,Donald,Kemmerer,7
All fields,1954,1934,1953,10,AFZ008812,Lawrence,Klein,7
All fields,1954,1934,1953,10,AFZ000616,Kenneth,Arrow,6
All fields,1954,1934,1953,10,AFZ001927,Kenneth,Boulding,6
All fields,1954,1934,1953,10,AFZ002252,J,Buchanan,6
All fields,1954,1934,1953,10,AFZ004480,C,Efroymson,6
All fields,1954,1934,1953,10,AFZ007678,John,Hutchins,6
All fields,1954,1934,1953,10,AFZ015329,Warren,Scoville,6
All fields,1954,1934,1953,10,AFZ016208,John,Spielmans,6
All fields,1954,1934,1953,10,AFZ001950,Howard,Bowen,5
All fields,1954,1934,1953,10,AFZ005044,Frank,Fetter,5
All fields,1954,1934,1953,10,AFZ005412,Milton,Friedman,5
All fields,1954,1934,1953,10,AFZ008124,Harry,Johnson,5
All fields,1954,1934,1953,10,AFZ009799,Abba,Lerner,5
All fields,1954,1934,1953,10,AFZ011409,Lloyd,Metzler,5
All fields,1954,1934,1953,10,AFZ012655,Henry,Oliver,5
All fields,1954,1934,1953,10,AFZ001202,Herbert,Beckerath,4
All fields,1954,1934,1953,10,AFZ001206,Martin,Beckmann,4
All fields,1954,1934,1953,10,AFZ002203,O,Brownlee,4
All fields,1954,1934,1953,10,AFZ003113,C,Christenson,4
All fields,1954,1934,1953,10,AFZ004305,John,Due,4
All fields,1954,1934,1953,10,AFZ004954,William,Fellner,4
All fields,1954,1934,1953,10,AFZ005791,Alexander,Gerschenkron,4
All fields,1954,1934,1953,10,AFZ006721,Alvin,Hansen,4
All fields,1954,1934,1953,10,AFZ007396,Franklyn,Holzman,4
All fields,1954,1934,1953,10,AFZ007520,Homer,Hoyt,4
All fields,1954,1934,1953,10,AFZ007905,Neil,Jacoby,4
All fields,1954,1934,1953,10,AFZ009786,Wassily,Leontief,4
All fields,1954,1934,1953,10,AFZ010252,Philip,Locklin,4
All fields,1954,1934,1953,10,AFZ010727,Fritz,Mann,4
All fields,1954,1934,1953,10,AFZ011022,James,Maxwell,4
All fields,1954,1934,1953,10,AFZ011024,Kenneth,May,4
All fields,1954,1934,1953,10,AFZ011819,James,Morgan,4
All fields,1954,1934,1953,10,AFZ012091,Richard,Musgrave,4
All fields,1954,1934,1953,10,AFZ015479,G,Shackle,4
All fields,1954,1934,1953,10,AFZ016077,Robert,Solow,4
All fields,1954,1934,1953,10,AFZ016447,Wolfgang,Stolper,4
All fields,1954,1934,1953,10,AFZ016842,Lorie,Tarshis,4
All fields,1954,1934,1953,10,AFZ017098,V,Timoshenko,4
All fields,1954,1934,1953,10,AFZ017100,Jan,Tinbergen,4
All fields,1954,1934,1953,10,AFZ000242,Armen,Alchian,3
All fields,1954,1934,1953,10,AFZ000286,Maurice,Allais,3
All fields,1954,1934,1953,10,AFZ000955,Paul,Baran,3
All fields,1954,1934,1953,10,AFZ001616,V,Bladen,3
All fields,1954,1934,1953,10,AFZ001857,Emile,Borel,3
All fields,1954,1934,1953,10,AFZ002231,Karl,Brunner,3
All fields,1954,1934,1953,10,AFZ002253,James,Buchanan,3
All fields,1954,1934,1953,10,AFZ002880,A,Charnes,3
All fields,1954,1934,1953,10,AFZ003391,W,Cooper,3
All fields,1954,1934,1953,10,AFZ003853,Gerard,Debreu,3
All fields,1954,1934,1953,10,AFZ004196,Joseph,Dorfman,3
All fields,1954,1934,1953,10,AFZ004383,A,Dvoretzky,3
All fields,1954,1934,1953,10,AFZ004406,James,Earley,3
All fields,1954,1934,1953,10,AFZ004956,Rendigs,Fels,3
All fields,1954,1934,1953,10,AFZ005422,Ragnar,Frisch,3
All fields,1954,1934,1953,10,AFZ005761,Nicholas,GeorgescuRoegen,3
All fields,1954,1934,1953,10,AFZ006389,Harold,Groves,3
All fields,1954,1934,1953,10,AFZ006550,Gottfried,Haberler,3
All fields,1954,1934,1953,10,AFZ006766,Arnold,Harberger,3
All fields,1954,1934,1953,10,AFZ007184,Addison,Hickman,3
All fields,1954,1934,1953,10,AFZ007190,John,Hicks,3
All fields,1954,1934,1953,10,AFZ007377,Julian,Holley,3
All fields,1954,1934,1953,10,AFZ007509,R,Howey,3
All fields,1954,1934,1953,10,AFZ007824,Walter,Isard,3
All fields,1954,1934,1953,10,AFZ007987,Naum,Jasny,3
All fields,1954,1934,1953,10,AFZ008280,Alfred,Kahn,3
All fields,1954,1934,1953,10,AFZ008392,Norman,Kaplan,3
All fields,1954,1934,1953,10,AFZ008463,George,Katona,3
All fields,1954,1934,1953,10,AFZ008672,J,Kiefer,3
All fields,1954,1934,1953,10,AFZ008745,Charles,Kindleberger,3
All fields,1954,1934,1953,10,AFZ008777,Edward,Kirkland,3
All fields,1954,1934,1953,10,AFZ008865,Frank,Knight,3
All fields,1954,1934,1953,10,AFZ008994,Tjalling,Koopmans,3
All fields,1954,1934,1953,10,AFZ010160,I,Little,3
All fields,1954,1934,1953,10,AFZ010677,Edmond,Malinvaud,3
All fields,1954,1934,1953,10,AFZ011489,Raymond,Mikesell,3
All fields,1954,1934,1953,10,AFZ011826,Oskar,Morgenstern,3
All fields,1954,1934,1953,10,AFZ011833,Michio,Morishima,3
All fields,1954,1934,1953,10,AFZ011881,Walter,Morton,3
All fields,1954,1934,1953,10,AFZ012203,John,Nash,3
All fields,1954,1934,1953,10,AFZ013094,Don,Patinkin,3
All fields,1954,1934,1953,10,AFZ013238,Harvey,Perloff,3
All fields,1954,1934,1953,10,AFZ013320,Kirk,Petshek,3
